"x","y","z"
0.578751759137958,1.69662035349756,-1
1.62008595373482,1.69178744591773,1
0.464522071182728,0.408685653936118,1
0.358675527852029,0.454434589482844,1
1.21660009073094,1.4266047407873,1
0.914645691402256,1.27918605227023,-1
0.0468141147866845,1.83370103873312,-1
1.64767232211307,0.327261276077479,-1
1.48092217370868,0.278585231397301,-1
1.18113746959716,0.327645570971072,-1
1.19830857869238,1.26545511186123,1
0.212123293429613,1.73402732191607,-1
1.18898549163714,1.64016944076866,1
1.44066871330142,1.32072294596583,1
1.69831529073417,1.06069768546149,1
0.200964019168168,0.528571852948517,1
0.257911420892924,1.96189678646624,-1
1.06819897191599,0.176332315430045,-1
0.205765265971422,1.90256406646222,-1
0.983273208141327,0.292585997376591,1
0.597650463227183,1.82375171780586,-1
0.858836643863469,1.38810613844544,-1
1.34303228138015,0.518305430654436,-1
0.368758102413267,0.778282799758017,1
1.75583873549476,1.78967224899679,1
1.16235916363075,0.87228035274893,-1
0.946687817573547,0.264517461881042,1
1.77991179563105,0.270804577507079,-1
0.633787711150944,0.521460652817041,1
0.714522644411772,0.577025997918099,1
0.858244389761239,1.43506117677316,-1
1.59620075719431,1.35291649121791,1
0.295209577307105,1.52954237256199,-1
0.0344814574345946,0.30409707641229,1
1.80907734110951,1.39150076080114,1
1.57432991312817,0.0402832208201289,-1
1.6621334454976,0.556671869941056,-1
1.47726509254426,1.86096705216914,1
1.32573940930888,1.11330466531217,1
1.60473373485729,1.49780498445034,1
0.280440188478678,0.745473747607321,1
0.649146084208041,1.81947397394106,-1
1.64865587092936,1.98022877238691,1
0.571717860642821,0.454051637556404,1
0.610983661841601,0.948278611991554,1
1.05917367525399,1.91722556529567,1
0.345651196315885,1.14501021336764,-1
0.685186824761331,0.491952703334391,1
1.63344935281202,0.146194592118263,-1
1.97810417599976,0.234218169003725,-1
0.494925564620644,1.29427348868921,-1
0.725885055027902,0.464849467389286,1
0.81758150877431,1.72052635345608,-1
0.321513200644404,1.02496822783723,-1
0.0158655089326203,0.543960313778371,1
0.78484100708738,0.517302165739238,1
1.41835311241448,0.663344617933035,-1
1.4009431428276,1.39009405206889,1
0.761019181460142,1.02837668219581,-1
0.740908164996654,0.0321656353771687,1
1.71406312473118,0.12622442189604,-1
1.95621481118724,1.62542955530807,1
1.33730314718559,1.68179364362732,1
0.108770781196654,1.34379495400935,-1
1.2389975101687,0.501456379424781,-1
0.168631625361741,0.157893712632358,1
1.33442925941199,1.75123736076057,1
0.372282907832414,1.24791818484664,-1
1.70336957881227,0.650292489212006,-1
0.702805305831134,0.786328325979412,1
0.679675297345966,0.906398653518409,1
0.24864864256233,1.73222957272083,-1
1.81363684497774,1.78694716934115,1
0.869594535324723,0.0633815019391477,1
1.46167711308226,1.64918763563037,1
0.227457264438272,0.180894182994962,1
1.42197446478531,1.63440992310643,1
1.33020050637424,0.785479223821312,-1
0.485303906258196,0.788662826642394,1
1.61221597483382,0.365979647263885,-1
1.84191946778446,0.71065917937085,-1
1.21865295199677,0.422197984531522,-1
0.189692493528128,1.26015435624868,-1
1.92790059326217,0.360072985291481,-1
1.27776085026562,0.618104050401598,-1
1.03257621126249,0.87496337806806,-1
0.234355891123414,1.72915785619989,-1
0.265845106914639,0.883850069250911,1
1.14916642336175,1.05112109426409,1
0.244266709312797,1.87819746555761,-1
0.331245431210846,0.984839764423668,1
0.346496556419879,1.30878452304751,-1
1.13322287984192,0.00826261239126325,-1
1.19949420262128,0.77086288202554,-1
1.77855986962095,0.81556692905724,-1
0.287815151270479,0.337028036825359,1
1.09159205900505,1.60071506211534,1
1.2924605156295,0.847972818650305,-1
1.35783818084747,0.338754801079631,-1
0.171401638537645,0.716099565848708,1
0.474973717238754,1.6715071243234,-1
0.762668489478528,0.0983051797375083,1
0.145205072592944,1.44668683875352,-1
0.0151422065682709,0.791029185056686,1
1.010331410449,1.59340148000047,1
1.77793301735073,1.98402612283826,1
1.05409477232024,0.757875974290073,-1
1.73212550673634,1.15498071629554,1
1.61534991487861,1.53003472229466,1
1.49118326231837,1.09750677412376,1
0.913571972865611,0.922838309779763,1
0.774958875030279,1.81141003640369,-1
1.34338649129495,1.29408525489271,1
0.748120856937021,0.439724327996373,1
0.309437302872539,0.710624320898205,1
0.574657315388322,0.466687398497015,1
1.13328462699428,1.15669219847769,1
0.214506088756025,0.407362764235586,1
0.186204671859741,1.1873957705684,-1
0.623712788335979,0.368764001410455,1
1.21449461206794,1.89061997458339,1
1.06565558724105,0.247010625898838,-1
0.30051190033555,0.731422445736825,1
0.487188489176333,1.25414282036945,-1
0.626822159159929,0.549839734099805,1
0.731114401016384,0.44811766827479,1
0.742544846609235,0.744000041857362,1
1.10403247829527,0.436739434022456,-1
0.220728360116482,1.93272125953808,-1
1.30338024627417,0.423801608383656,-1
0.371309112757444,1.75137711456046,-1
0.626565830782056,0.973792299162596,1
0.967750948853791,1.00015451060608,-1
0.177905155811459,1.7546121077612,-1
1.77274762885645,1.56265910016373,1
0.221893168985844,0.447934908792377,1
1.47109392192215,1.97890789434314,1
0.404153465293348,0.988365056924522,1
0.954895803704858,1.53747205017135,-1
1.10022834781557,0.82019953802228,-1
0.380807949230075,0.830128615256399,1
1.70756156090647,1.34641159093007,1
1.11813189135864,0.87968306383118,-1
0.871494704857469,1.16240408224985,-1
0.483960485085845,1.60095219826326,-1
0.576928865164518,0.864914499688894,1
1.32414997601882,1.91354352515191,1
0.0727702495642006,1.91268216772005,-1
0.666697854176164,1.8447650806047,-1
1.73679518420249,0.568337753415108,-1
0.647704225033522,0.877857612911612,1
0.920845001935959,0.72427138639614,1
1.45579391578212,1.06003762269393,1
0.194118281826377,0.319282979238778,1
1.56101567298174,1.47285751253366,1
1.99804413598031,0.445261880289763,-1
0.59437805833295,1.85261207446456,-1
0.38669278845191,0.836703037843108,1
0.34463610406965,1.15084025729448,-1
0.342166319023818,1.72271633706987,-1
1.8627074402757,0.241930027958006,-1
1.14079813472927,1.19241597689688,1
1.45057494519278,0.781178894918412,-1
0.0212428690865636,0.53138428973034,1
1.5214988514781,1.94374195765704,1
1.40576424263418,0.61748767318204,-1
0.771482659503818,0.726197361946106,1
0.834905650466681,1.48182603344321,-1
1.21200761059299,0.163675015326589,-1
1.57038973364979,1.98556254711002,1
0.134901579935104,0.955665985122323,1
0.987011161632836,0.142826605588198,1
0.804035419598222,1.99366596154869,-1
0.180913393385708,1.14000141806901,-1
1.89318110095337,1.82221654895693,1
0.743051203899086,1.09282125625759,-1
0.05946303345263,0.0158999161794782,1
1.51637561852112,0.956428461242467,-1
0.284666929394007,1.46172054810449,-1
0.384681829251349,0.980531454086304,1
0.0567964077927172,0.309456090908498,1
1.77244628546759,0.8768171640113,-1
0.393253651447594,1.16651654057205,-1
0.358252282720059,0.827213113661855,1
1.75106692267582,0.743024758994579,-1
1.37475820817053,0.990349001716822,-1
1.73565123835579,1.771747992374,1
1.33765738969669,0.142923238687217,-1
0.70226832665503,0.266794179566205,1
0.612906451802701,0.408434081356972,1
0.566024967934936,1.28844231786206,-1
0.373592996969819,1.67394485324621,-1
0.294742906931788,0.753466309979558,1
1.06469722045586,0.137872528750449,-1
0.47922741016373,1.74151658406481,-1
0.34847525274381,1.29368211235851,-1
0.872714550700039,0.956485573668033,1
0.893219906836748,1.15427728882059,-1
1.85942352330312,1.29479632060975,1
1.38294409168884,0.149855759460479,-1
1.48543956317008,1.61021824972704,1
0.959189688786864,1.93096417794004,-1
0.62813732912764,1.22515932004899,-1
1.22549749817699,1.7494913735427,1
1.79962260974571,0.283339432906359,-1
1.11842792946845,1.59629247942939,1
1.48314726073295,1.51406250428408,1
0.338743718340993,1.52933102939278,-1
0.406057951040566,0.580106953158975,1
0.303213624283671,1.90720832487568,-1
0.951207468751818,1.40647961944342,-1
0.614066902548075,0.93053501425311,1
1.41157580679283,0.38721024338156,-1
1.89846600359306,1.63155722245574,1
0.026228710077703,0.225015452131629,1
1.98200150718912,0.273060587234795,-1
0.825090434867889,1.42519695544615,-1
1.68054704833776,1.73885674867779,1
1.89368949271739,1.43708969512954,1
0.362210700754076,1.56926698377356,-1
0.394173772539943,1.12852025823668,-1
1.42986100027338,1.20515097817406,1
1.87567320559174,1.07968332013115,1
0.269452819600701,0.529054511338472,1
0.75141290621832,0.500849575269967,1
1.00247315783054,0.882379786577076,-1
0.813300594221801,0.81428504968062,1
0.230625157244503,1.67049618298188,-1
1.68188359588385,1.50522435083985,1
0.287906049285084,0.914287358522415,1
0.0284405993297696,1.69954568054527,-1
0.736880884040147,0.620574615430087,1
0.847273097839206,0.568902876228094,1
0.248906870838255,0.543299353681505,1
1.46215640893206,1.72494213655591,1
0.135719004552811,0.255751733668149,1
1.37717292131856,0.607850211672485,-1
1.41443160688505,1.28529152274132,1
1.04643735662103,0.137840527575463,-1
0.479483691044152,0.570536672603339,1
1.53234992921352,0.747022922150791,-1
1.07136396877468,0.325370436999947,-1
0.733592447359115,0.348399091046304,1
1.69434378715232,0.817051416728646,-1
1.7771704858169,0.928761520888656,-1
1.69420279795304,0.0699936812743545,-1
1.28069320088252,0.440877902787179,-1
0.876005955506116,0.240725052542984,1
0.856426035519689,0.943447800353169,1
1.50658013112843,1.59338332014158,1
0.752300614956766,1.86703898012638,-1
0.617561484221369,0.700220925267786,1
0.00121686002239585,1.10794399539009,-1
1.15977270528674,0.280722960829735,-1
0.620249847881496,1.61165881576017,-1
0.0223871255293489,1.61280715884641,-1
0.238815214019269,1.84963480336592,-1
1.61216851649806,1.32294738246128,1
0.358208162244409,1.31655086670071,-1
0.326878533698618,0.41230132477358,1
0.756550963036716,0.808930070139468,1
0.401068980805576,1.51481008669361,-1
0.0207038698717952,1.91030924161896,-1
1.18169327592477,0.481869359035045,-1
1.45671068364754,1.71450891951099,1
0.33799778111279,0.846217430196702,1
1.25800616759807,0.642078451812267,-1
0.88344394043088,0.576075515709817,1
1.92068617371842,1.25395984295756,1
1.81830102577806,1.92390501778573,1
0.801789559889585,0.884967485442758,1
0.0746652134694159,0.722467717714608,1
1.83787347795442,1.4623458571732,1
0.658940503839403,1.74145080847666,-1
0.462129860650748,1.66202755318955,-1
0.156577863264829,0.871844051405787,1
0.730738592799753,0.265245004557073,1
1.00479257665575,0.369762416463345,-1
0.335831601172686,0.272750806063414,1
1.75159106729552,0.933910666033626,-1
0.661424631718546,1.63024769257754,-1
1.93788373097777,0.751073893159628,-1
1.35266469279304,0.260125029832125,-1
0.685530374292284,0.672291344497353,1
1.90507165342569,1.76337026897818,1
1.75286970380694,0.773312802892178,-1
0.801510361488909,1.67714921152219,-1
0.289723456837237,0.65974087221548,1
1.02380887977779,1.05058626877144,1
1.63635443663225,0.30828988365829,-1
1.52282309206203,1.65575649961829,1
0.910633705090731,1.18149983230978,-1
0.650050548836589,0.662649317644536,1
0.70003307890147,1.06898645078763,-1
1.21241272799671,1.14642450213432,1
1.86504286760464,1.55494287330657,1
1.26678351359442,0.784627969376743,-1
0.068526822142303,1.76755047496408,-1
0.689964803867042,1.80745472526178,-1
0.311730689369142,0.413109970279038,1
1.5134656522423,0.0105619286186993,-1
1.70679388521239,0.67661912040785,-1
0.471762034110725,1.62676178710535,-1
0.30051935184747,1.24708302179351,-1
1.9226100416854,0.517292292788625,-1
1.74533106107265,0.266556016169488,-1
0.215871589258313,0.953556759748608,1
1.55158385913819,0.147216195240617,-1
1.53376367781311,1.96063131093979,1
1.70501805562526,0.087135708425194,-1
1.10089622298256,1.82128843571991,1
1.29471613094211,0.798970012459904,-1
0.290732377208769,0.61178042832762,1
